Payment_ID,Invoice_ID,Payment_Date,Amount_Paid,Payment_Method,Delay_Days,Write_Off_Flag
PAY0016041,INV0016041,2025-05-29,57593.44,Cheque,0,No
PAY0016042,INV0016042,2024-06-03,205030.9,UPI,38,No
PAY0016043,INV0016043,2025-06-15,320877.4,NEFT,58,No
PAY0016044,INV0016044,2025-01-25,338067.64,Cheque,15,No
PAY0016045,INV0016045,2025-05-18,230184.96,NEFT,11,No
PAY0016046,INV0016046,2024-04-09,123293.48,RTGS,0,No
PAY0016047,INV0016047,2025-04-26,328401.08,UPI,0,No
PAY0016048,INV0016048,2024-04-18,81630.04,RTGS,0,No
PAY0016049,INV0016049,2024-09-04,36117.44,NEFT,0,No
PAY0016050,INV0016050,2026-02-26,208815.16,Cheque,0,No
PAY0016051,INV0016051,,0,,851,No
PAY0016052,INV0016052,2025-10-19,305201.1,Cheque,0,No
PAY0016053,INV0016053,2024-06-02,176610.6,Bank Transfer,11,No
PAY0016054,INV0016054,2025-09-29,315069.44,RTGS,14,No
PAY0016055,INV0016055,2025-04-26,333025.5,Bank Transfer,4,No
PAY0016056,INV0016056,2024-08-10,212100.28,RTGS,0,No
PAY0016057,INV0016057,2026-03-01,133229.08,Bank Transfer,0,No
PAY0016058,INV0016058,2025-12-08,256255.88,Cheque,8,No
PAY0016059,INV0016059,,0,,576,No
PAY0016060,INV0016060,2024-12-07,88706.5,RTGS,9,No
PAY0016061,INV0016061,2024-12-03,161065.28,UPI,8,No
PAY0016062,INV0016062,2024-03-05,234882.54,UPI,3,No
PAY0016063,INV0016063,,0,,526,No
PAY0016064,INV0016064,2026-02-08,172005.06,Cheque,0,No
PAY0016065,INV0016065,2025-08-29,40710,RTGS,17,No
PAY0016066,INV0016066,2026-05-04,200155.14,NEFT,0,No
PAY0016067,INV0016067,2025-10-23,255795.68,RTGS,5,No
PAY0016068,INV0016068,2024-10-13,166709.22,UPI,0,No
PAY0016069,INV0016069,2025-08-15,103882.48,RTGS,0,No
PAY0016070,INV0016070,2024-12-30,288498.2,UPI,0,No
PAY0016071,INV0016071,2025-09-18,120737.6,RTGS,0,No
PAY0016072,INV0016072,2025-11-16,20128.44,Cheque,9,No
PAY0016073,INV0016073,,0,,745,No
PAY0016074,INV0016074,2024-12-29,283990.6,Cheque,34,No
PAY0016075,INV0016075,2025-10-08,70615.92,Cheque,0,No
PAY0016076,INV0016076,2024-12-19,283065.48,RTGS,2,No
PAY0016077,INV0016077,2025-07-22,60246.08,Cheque,43,No
PAY0016078,INV0016078,2025-11-14,80024.06,RTGS,15,No
PAY0016079,INV0016079,2025-02-27,201684.42,NEFT,9,No
PAY0016080,INV0016080,2026-01-31,82124.46,RTGS,0,No
PAY0016081,INV0016081,2024-08-04,336662.26,RTGS,43,No
PAY0016082,INV0016082,2024-03-06,220547.9,Bank Transfer,0,No
PAY0016083,INV0016083,2024-03-25,232242.88,Bank Transfer,6,No
PAY0016084,INV0016084,2025-09-15,217405.56,NEFT,0,No
PAY0016085,INV0016085,2026-02-06,141872.58,UPI,18,No
PAY0016086,INV0016086,2025-05-20,24206.52,NEFT,0,No
PAY0016087,INV0016087,2024-08-02,231920.74,UPI,1,No
PAY0016088,INV0016088,2024-04-30,213699.18,RTGS,0,No
PAY0016089,INV0016089,2025-03-19,272485.6,Bank Transfer,15,No
PAY0016090,INV0016090,2026-02-26,201864.96,RTGS,2,No
PAY0016091,INV0016091,2024-01-19,249527.52,Cheque,0,No
PAY0016092,INV0016092,2025-04-05,24808.32,RTGS,0,No
PAY0016093,INV0016093,2024-12-10,292329.66,RTGS,0,No
PAY0016094,INV0016094,2025-04-07,340611.72,Bank Transfer,0,No
PAY0016095,INV0016095,2026-05-24,33582.8,Bank Transfer,11,No
PAY0016096,INV0016096,2026-05-13,96194.78,UPI,0,No
PAY0016097,INV0016097,2025-11-09,171911.84,NEFT,6,No
PAY0016098,INV0016098,2024-06-15,194152.48,Cheque,0,No
PAY0016099,INV0016099,2024-04-04,139569.22,Bank Transfer,0,No
PAY0016100,INV0016100,2026-01-03,118460.2,UPI,0,No
PAY0016101,INV0016101,2025-01-17,135197.32,Bank Transfer,10,No
PAY0016102,INV0016102,2025-12-04,59590,RTGS,0,No
PAY0016103,INV0016103,2025-07-22,221050.58,Cheque,1,No
PAY0016104,INV0016104,2025-07-18,78973.86,Cheque,0,No
PAY0016105,INV0016105,2026-02-21,347678.74,UPI,0,No
PAY0016106,INV0016106,2025-02-02,309092.74,Bank Transfer,0,No
PAY0016107,INV0016107,2025-09-29,157640.92,Bank Transfer,0,No
PAY0016108,INV0016108,2025-07-15,160789.16,UPI,0,No
PAY0016109,INV0016109,,0,,297,No
PAY0016110,INV0016110,2025-01-12,138057.64,NEFT,0,No
PAY0016111,INV0016111,2025-02-12,347829.78,UPI,1,No
PAY0016112,INV0016112,,0,,193,No
PAY0016113,INV0016113,2025-05-05,252228.54,Cheque,0,No
PAY0016114,INV0016114,2024-12-17,63479.28,UPI,14,No
PAY0016115,INV0016115,2024-07-21,158545.98,Bank Transfer,8,No
PAY0016116,INV0016116,2025-11-22,189336.9,Bank Transfer,14,No
PAY0016117,INV0016117,2025-05-06,229519.44,UPI,0,No
PAY0016118,INV0016118,2026-05-13,81539.18,RTGS,0,No
PAY0016119,INV0016119,2024-09-17,297650.28,Bank Transfer,10,No
PAY0016120,INV0016120,2024-04-06,228641.52,UPI,0,No
PAY0016121,INV0016121,2024-10-26,162011.64,RTGS,0,No
PAY0016122,INV0016122,2025-04-08,162219.32,RTGS,1,No
PAY0016123,INV0016123,2025-08-06,142992.4,Bank Transfer,0,No
PAY0016124,INV0016124,2024-12-02,84858.52,UPI,7,No
PAY0016125,INV0016125,2024-04-02,24161.68,NEFT,60,No
PAY0016126,INV0016126,2024-06-30,45427.64,Bank Transfer,0,No
PAY0016127,INV0016127,2025-01-13,331539.88,NEFT,0,No
PAY0016128,INV0016128,2025-07-19,292039.38,Bank Transfer,11,No
PAY0016129,INV0016129,2025-05-16,105220.6,RTGS,0,No
PAY0016130,INV0016130,2024-05-03,209827.6,Bank Transfer,0,No
PAY0016131,INV0016131,2025-01-07,347481.68,Bank Transfer,0,No
PAY0016132,INV0016132,2024-04-12,272438.4,Bank Transfer,0,No
PAY0016133,INV0016133,2025-04-16,228293.42,Bank Transfer,0,No
PAY0016134,INV0016134,2024-07-20,118416.54,Cheque,42,No
PAY0016135,INV0016135,,0,,387,No
PAY0016136,INV0016136,2025-06-06,38168.28,UPI,0,No
PAY0016137,INV0016137,2025-03-17,87023.82,RTGS,8,No
PAY0016138,INV0016138,2024-12-15,217158.94,RTGS,0,No
PAY0016139,INV0016139,,0,,550,No
PAY0016140,INV0016140,2026-06-14,85460.32,UPI,0,No
PAY0016141,INV0016141,2024-04-06,150271.82,Cheque,12,No
PAY0016142,INV0016142,2025-09-20,75809.1,UPI,0,No
PAY0016143,INV0016143,2026-02-15,88422.12,Cheque,8,No
PAY0016144,INV0016144,2026-03-23,183305.92,Bank Transfer,0,No
PAY0016145,INV0016145,2025-08-18,69828.86,Bank Transfer,0,No
PAY0016146,INV0016146,2025-06-14,187012.3,Cheque,0,No
PAY0016147,INV0016147,2025-05-22,145688.7,RTGS,0,No
PAY0016148,INV0016148,2024-10-26,200827.74,RTGS,0,No
PAY0016149,INV0016149,2026-05-20,341586.4,UPI,51,No
PAY0016150,INV0016150,2026-01-12,148213.9,Bank Transfer,9,No
PAY0016151,INV0016151,,0,,584,No
PAY0016152,INV0016152,2024-03-13,312403.82,NEFT,0,No
PAY0016153,INV0016153,2024-12-01,68933.24,NEFT,0,No
PAY0016154,INV0016154,2024-09-14,186449.44,Bank Transfer,0,No
PAY0016155,INV0016155,2025-08-28,126907.82,RTGS,0,No
PAY0016156,INV0016156,2024-11-04,98232.64,Bank Transfer,0,No
PAY0016157,INV0016157,2024-07-18,289188.5,Bank Transfer,12,No
PAY0016158,INV0016158,2025-02-16,84851.44,RTGS,3,No
PAY0016159,INV0016159,2025-06-22,77970.86,NEFT,0,No
PAY0016160,INV0016160,2024-04-03,195747.84,Bank Transfer,17,No
PAY0016161,INV0016161,2024-05-06,79106.02,Cheque,33,No
PAY0016162,INV0016162,2024-08-11,181604.36,NEFT,0,No
PAY0016163,INV0016163,2024-10-20,233611.68,UPI,6,No
PAY0016164,INV0016164,,0,,155,No
PAY0016165,INV0016165,2025-10-21,170494.66,Bank Transfer,0,No
PAY0016166,INV0016166,2024-07-22,321725.82,RTGS,0,No
PAY0016167,INV0016167,2025-09-26,332206.58,RTGS,28,No
PAY0016168,INV0016168,2026-04-09,264907.64,RTGS,20,No
PAY0016169,INV0016169,2025-10-05,346616.74,Cheque,0,No
PAY0016170,INV0016170,2025-01-05,274886.9,Bank Transfer,10,No
PAY0016171,INV0016171,2025-11-29,30493.56,RTGS,0,No
PAY0016172,INV0016172,2025-07-23,244490.1,Bank Transfer,6,No
PAY0016173,INV0016173,2026-01-13,179955.9,Cheque,5,No
PAY0016174,INV0016174,2024-03-02,231044,Cheque,0,No
PAY0016175,INV0016175,2025-09-28,311246.24,UPI,3,No
PAY0016176,INV0016176,2024-11-09,290232.8,UPI,11,No
PAY0016177,INV0016177,2025-03-16,95605.96,UPI,1,No
PAY0016178,INV0016178,2024-12-02,167406.6,Bank Transfer,7,No
PAY0016179,INV0016179,2024-10-20,241667.54,NEFT,0,No
PAY0016180,INV0016180,2024-05-12,223586.4,UPI,0,No
PAY0016181,INV0016181,2025-03-23,191556.48,NEFT,0,No
PAY0016182,INV0016182,,0,,288,No
PAY0016183,INV0016183,2026-01-02,128500.82,Cheque,0,No
PAY0016184,INV0016184,2024-05-22,11991.16,Cheque,0,No
PAY0016185,INV0016185,2025-10-24,77570.84,NEFT,14,No
PAY0016186,INV0016186,2024-08-26,311279.28,Bank Transfer,4,No
PAY0016187,INV0016187,2025-04-01,178689.76,Cheque,7,No
PAY0016188,INV0016188,2024-03-25,279997.48,Bank Transfer,0,No
PAY0016189,INV0016189,,0,,385,No
PAY0016190,INV0016190,2024-04-06,310069.78,UPI,0,No
PAY0016191,INV0016191,2026-04-30,124619.8,Bank Transfer,0,No
PAY0016192,INV0016192,2024-08-11,107639.6,Bank Transfer,0,No
PAY0016193,INV0016193,2025-10-12,152347.44,NEFT,0,No
PAY0016194,INV0016194,2025-10-03,184136.64,RTGS,0,No
PAY0016195,INV0016195,2026-04-16,195632.2,Bank Transfer,4,No
PAY0016196,INV0016196,2026-05-03,228779.58,Bank Transfer,0,No
PAY0016197,INV0016197,2025-01-31,328471.88,Bank Transfer,0,No
PAY0016198,INV0016198,2025-07-04,288318.84,UPI,10,No
PAY0016199,INV0016199,2024-08-29,152898.5,NEFT,0,No
PAY0016200,INV0016200,2025-10-22,61754.12,RTGS,0,No
PAY0016201,INV0016201,2024-08-15,37878,UPI,23,No
PAY0016202,INV0016202,2025-10-24,144514.6,RTGS,0,No
PAY0016203,INV0016203,2026-02-14,53219.18,Cheque,0,No
PAY0016204,INV0016204,2025-02-13,141096.14,NEFT,0,No
PAY0016205,INV0016205,2025-12-03,342856.08,Bank Transfer,0,No
PAY0016206,INV0016206,2026-05-17,87545.38,RTGS,13,No
PAY0016207,INV0016207,2024-08-17,296077.34,Bank Transfer,0,No
PAY0016208,INV0016208,2025-12-13,258435.34,Bank Transfer,0,No
PAY0016209,INV0016209,2024-12-22,30130.12,Bank Transfer,0,No
PAY0016210,INV0016210,2025-04-12,177259.6,RTGS,0,No
PAY0016211,INV0016211,2024-08-16,183954.92,RTGS,3,No
PAY0016212,INV0016212,,0,,184,Yes
PAY0016213,INV0016213,2024-10-01,29143.64,RTGS,0,No
PAY0016214,INV0016214,2025-04-28,146414.4,Cheque,0,No
PAY0016215,INV0016215,2025-12-13,26410.76,Cheque,0,No
PAY0016216,INV0016216,2024-09-15,82152.78,Bank Transfer,41,No
PAY0016217,INV0016217,2024-07-24,223858.98,Cheque,0,No
PAY0016218,INV0016218,2026-04-28,39354.18,Cheque,0,No
PAY0016219,INV0016219,2025-02-18,330266.66,Bank Transfer,0,No
PAY0016220,INV0016220,2024-12-15,308587.7,Bank Transfer,0,No
PAY0016221,INV0016221,2024-12-05,73643.8,NEFT,37,No
PAY0016222,INV0016222,2024-03-03,16308.78,NEFT,0,No
PAY0016223,INV0016223,2025-05-25,223862.52,UPI,6,No
PAY0016224,INV0016224,2024-06-28,57542.7,Bank Transfer,43,No
PAY0016225,INV0016225,2026-06-25,219214.5,NEFT,11,No
PAY0016226,INV0016226,2025-06-07,215221.38,RTGS,0,No
PAY0016227,INV0016227,2024-07-26,289681.74,Cheque,0,No
PAY0016228,INV0016228,2024-09-05,269451.82,RTGS,0,No
PAY0016229,INV0016229,2025-10-26,353145.68,Cheque,0,No
PAY0016230,INV0016230,2024-12-07,57271.3,NEFT,0,No
PAY0016231,INV0016231,2025-11-03,148225.7,RTGS,0,No
PAY0016232,INV0016232,2025-10-11,190029.56,Cheque,45,No
PAY0016233,INV0016233,2025-09-29,14156.46,NEFT,0,No
PAY0016234,INV0016234,,0,,733,No
PAY0016235,INV0016235,2026-01-30,246782.84,UPI,0,No
PAY0016236,INV0016236,2026-03-21,118715.08,UPI,0,No
PAY0016237,INV0016237,2024-09-06,28399.06,UPI,0,No
PAY0016238,INV0016238,2026-04-07,211215.28,Cheque,6,No
PAY0016239,INV0016239,2024-02-28,336873.48,Bank Transfer,2,No
PAY0016240,INV0016240,2025-10-17,129143.92,Cheque,2,No
PAY0016241,INV0016241,2026-01-17,97778.34,UPI,0,No
PAY0016242,INV0016242,2025-10-30,132811.36,NEFT,1,No
PAY0016243,INV0016243,2026-06-03,80216.4,Bank Transfer,15,No
PAY0016244,INV0016244,2024-03-24,131771.78,RTGS,0,No
PAY0016245,INV0016245,2025-08-31,65512.42,RTGS,0,No
PAY0016246,INV0016246,2026-03-20,145732.36,UPI,0,No
PAY0016247,INV0016247,2025-01-03,97045.56,Bank Transfer,0,No
PAY0016248,INV0016248,2026-05-12,25421.92,UPI,0,No
PAY0016249,INV0016249,2024-07-20,153735.12,Bank Transfer,0,No
PAY0016250,INV0016250,2024-05-05,98998.46,RTGS,0,No
PAY0016251,INV0016251,2024-05-01,280137.9,RTGS,27,No
PAY0016252,INV0016252,2024-05-31,208712.5,Cheque,0,No
PAY0016253,INV0016253,2025-06-06,42241.64,Bank Transfer,0,No
PAY0016254,INV0016254,2026-03-15,20115.46,UPI,0,No
PAY0016255,INV0016255,2025-08-06,295431.88,Cheque,0,No
PAY0016256,INV0016256,2025-10-03,299328.24,NEFT,0,No
PAY0016257,INV0016257,2025-08-25,160664.08,Cheque,10,No
PAY0016258,INV0016258,,0,,689,No
PAY0016259,INV0016259,2025-02-25,214634.92,Cheque,0,No
PAY0016260,INV0016260,2025-03-09,161336.68,UPI,0,No
PAY0016261,INV0016261,2024-08-10,264808.52,Cheque,13,No
PAY0016262,INV0016262,2025-11-20,121486.9,Bank Transfer,0,No
PAY0016263,INV0016263,2025-02-13,39055.64,UPI,0,No
PAY0016264,INV0016264,2025-03-06,276784.34,NEFT,1,No
PAY0016265,INV0016265,2024-07-13,322437.36,Bank Transfer,13,No
PAY0016266,INV0016266,2025-10-16,242715.38,NEFT,0,No
PAY0016267,INV0016267,2024-05-05,178072.62,UPI,0,No
PAY0016268,INV0016268,2026-03-31,35180.52,Cheque,0,No
PAY0016269,INV0016269,2024-08-07,129423.58,UPI,10,No
PAY0016270,INV0016270,2025-09-12,335702.92,Bank Transfer,0,No
PAY0016271,INV0016271,2024-04-03,245489.56,Cheque,3,No
PAY0016272,INV0016272,2025-03-01,182354.84,RTGS,0,No
PAY0016273,INV0016273,2025-05-28,271302.06,RTGS,0,No
PAY0016274,INV0016274,2024-02-07,159799.14,Cheque,0,No
PAY0016275,INV0016275,2025-04-07,258710.28,NEFT,0,No
PAY0016276,INV0016276,2025-11-02,334646.82,RTGS,0,No
PAY0016277,INV0016277,2025-01-01,32958.58,UPI,4,No
PAY0016278,INV0016278,2025-12-04,230607.4,UPI,0,No
PAY0016279,INV0016279,2024-12-29,77148.4,Cheque,4,No
PAY0016280,INV0016280,2025-01-08,168581.88,RTGS,48,No
PAY0016281,INV0016281,2025-04-24,186424.66,RTGS,49,No
PAY0016282,INV0016282,2025-07-05,179833.18,RTGS,44,No
PAY0016283,INV0016283,2024-12-24,196343.74,Cheque,0,No
PAY0016284,INV0016284,2024-05-08,63179.56,Bank Transfer,13,No
PAY0016285,INV0016285,2026-03-03,81731.52,RTGS,0,No
PAY0016286,INV0016286,2024-04-08,109686.9,Bank Transfer,0,No
PAY0016287,INV0016287,2025-01-02,264007.3,UPI,0,No
PAY0016288,INV0016288,2026-06-01,59213.58,UPI,12,No
PAY0016289,INV0016289,2024-04-05,98597.26,Cheque,0,No
PAY0016290,INV0016290,2026-03-15,143857.34,RTGS,0,No
PAY0016291,INV0016291,2025-08-11,22040.04,Cheque,0,No
PAY0016292,INV0016292,2025-07-28,347150.1,RTGS,5,No
PAY0016293,INV0016293,,0,,275,No
PAY0016294,INV0016294,2025-05-28,216914.68,RTGS,0,No
PAY0016295,INV0016295,2025-07-10,251002.52,RTGS,2,No
PAY0016296,INV0016296,,0,,78,No
PAY0016297,INV0016297,2025-02-02,266480.58,NEFT,0,No
PAY0016298,INV0016298,2025-04-05,208569.72,UPI,18,No
PAY0016299,INV0016299,2025-05-24,331161.1,Bank Transfer,0,No
PAY0016300,INV0016300,2025-01-12,281419.38,Cheque,0,No
PAY0016301,INV0016301,2024-04-07,257905.52,Bank Transfer,0,No
PAY0016302,INV0016302,2025-11-23,233244.7,Bank Transfer,0,No
PAY0016303,INV0016303,2025-06-14,348823.34,UPI,0,No
PAY0016304,INV0016304,2025-12-13,169894.04,Bank Transfer,0,No
PAY0016305,INV0016305,2025-06-29,342640.14,NEFT,0,No
PAY0016306,INV0016306,2025-03-24,121652.1,UPI,6,No
PAY0016307,INV0016307,2024-12-04,140626.5,Cheque,18,No
PAY0016308,INV0016308,2024-05-06,313059.9,Bank Transfer,0,No
PAY0016309,INV0016309,2025-11-02,43468.84,Cheque,0,No
PAY0016310,INV0016310,,0,,107,No
PAY0016311,INV0016311,2025-04-12,43114.84,Bank Transfer,0,No
PAY0016312,INV0016312,2024-06-15,149288.88,Bank Transfer,0,No
PAY0016313,INV0016313,2025-12-09,107815.42,NEFT,0,No
PAY0016314,INV0016314,2026-01-05,68510.8,NEFT,0,No
PAY0016315,INV0016315,2024-10-08,175887.26,Cheque,15,No
PAY0016316,INV0016316,2024-04-06,201405.94,Cheque,5,No
PAY0016317,INV0016317,2024-08-07,346201.38,UPI,11,No
PAY0016318,INV0016318,,0,,504,No
PAY0016319,INV0016319,2026-02-13,147523.6,Cheque,43,No
PAY0016320,INV0016320,2024-07-11,351303.7,NEFT,8,No
PAY0016321,INV0016321,,0,,608,No
PAY0016322,INV0016322,2024-03-21,323217.34,Cheque,0,No
PAY0016323,INV0016323,2025-06-12,264226.78,RTGS,0,No
PAY0016324,INV0016324,2024-09-11,335748.94,Bank Transfer,0,No
PAY0016325,INV0016325,2026-07-04,65035.7,RTGS,20,No
PAY0016326,INV0016326,2025-01-25,211072.5,Cheque,6,No
PAY0016327,INV0016327,2026-04-18,137147.86,UPI,0,No
PAY0016328,INV0016328,2025-05-23,216596.08,Cheque,0,No
PAY0016329,INV0016329,2024-09-17,168386,NEFT,0,No
PAY0016330,INV0016330,2024-09-19,107808.34,Cheque,53,No
PAY0016331,INV0016331,2026-01-05,88529.5,UPI,0,No
PAY0016332,INV0016332,2026-03-12,352245.34,RTGS,0,No
PAY0016333,INV0016333,2025-04-02,183945.48,UPI,22,No
PAY0016334,INV0016334,2026-02-23,115373.32,RTGS,0,No
PAY0016335,INV0016335,2024-11-08,215037.3,Bank Transfer,22,No
PAY0016336,INV0016336,2025-03-29,199225.3,RTGS,0,No
PAY0016337,INV0016337,2025-03-18,231426.32,Cheque,0,No
PAY0016338,INV0016338,2025-06-20,46333.88,NEFT,0,No
PAY0016339,INV0016339,2026-04-26,146462.78,Bank Transfer,0,No
PAY0016340,INV0016340,2026-06-13,243063.48,Cheque,57,No
PAY0016341,INV0016341,2026-05-30,225324.54,Cheque,0,No
PAY0016342,INV0016342,2025-02-11,263935.32,Bank Transfer,1,No
PAY0016343,INV0016343,2026-02-17,71551.66,Cheque,0,No
PAY0016344,INV0016344,2024-04-29,82341.58,RTGS,0,No
PAY0016345,INV0016345,2026-05-06,162452.96,Cheque,0,No
PAY0016346,INV0016346,2024-06-02,250745.28,Cheque,0,No
PAY0016347,INV0016347,2025-02-10,57508.48,Cheque,0,No
PAY0016348,INV0016348,2025-12-15,14098.64,Cheque,4,No
PAY0016349,INV0016349,2024-06-19,236560.5,UPI,0,No
PAY0016350,INV0016350,2024-11-14,189182.32,RTGS,7,No
PAY0016351,INV0016351,2024-07-23,338851.16,Cheque,0,No
PAY0016352,INV0016352,2025-03-23,33307.86,Bank Transfer,7,No
PAY0016353,INV0016353,2024-08-18,125159.06,UPI,0,No
PAY0016354,INV0016354,2025-08-25,263222.6,Bank Transfer,10,No
PAY0016355,INV0016355,2025-03-18,311953.06,NEFT,0,No
PAY0016356,INV0016356,2026-07-12,204476.3,NEFT,58,No
PAY0016357,INV0016357,2024-03-25,274032.58,Bank Transfer,0,No
PAY0016358,INV0016358,2025-02-19,261490.36,UPI,0,No
PAY0016359,INV0016359,2024-12-19,277899.44,NEFT,14,No
PAY0016360,INV0016360,2024-03-25,250229.62,RTGS,0,No
PAY0016361,INV0016361,,0,,378,No
PAY0016362,INV0016362,2025-11-02,170931.26,NEFT,0,No
PAY0016363,INV0016363,2024-04-08,24339.86,Bank Transfer,39,No
PAY0016364,INV0016364,2025-10-20,106346.32,Bank Transfer,1,No
PAY0016365,INV0016365,2025-08-11,264541.84,UPI,2,No
PAY0016366,INV0016366,2025-03-07,308168.8,Bank Transfer,0,No
PAY0016367,INV0016367,2026-02-12,192246.78,Bank Transfer,0,No
PAY0016368,INV0016368,2025-05-25,267678.28,UPI,9,No
PAY0016369,INV0016369,2025-10-04,106268.44,NEFT,0,No
PAY0016370,INV0016370,2025-01-02,61587.74,RTGS,14,No
PAY0016371,INV0016371,2025-03-04,233930.28,Bank Transfer,0,No
PAY0016372,INV0016372,2024-03-13,272791.22,UPI,0,No
PAY0016373,INV0016373,2024-10-27,107317.46,Cheque,0,No
PAY0016374,INV0016374,2025-09-25,264391.98,RTGS,0,No
PAY0016375,INV0016375,2025-07-03,144644.4,Cheque,0,No
PAY0016376,INV0016376,2024-03-26,255184.44,RTGS,25,No
PAY0016377,INV0016377,,0,,204,No
PAY0016378,INV0016378,2025-10-22,348061.06,NEFT,0,No
PAY0016379,INV0016379,,0,,331,No
PAY0016380,INV0016380,2024-11-02,160515.4,NEFT,0,No
PAY0016381,INV0016381,2025-12-13,208037.54,UPI,0,No
PAY0016382,INV0016382,2025-04-20,263228.5,UPI,45,No
PAY0016383,INV0016383,,0,,361,No
PAY0016384,INV0016384,2025-10-18,126834.66,Cheque,0,No
PAY0016385,INV0016385,2025-07-26,178355.82,UPI,1,No
PAY0016386,INV0016386,2024-03-25,129129.76,UPI,0,No
PAY0016387,INV0016387,2026-03-06,342596.48,RTGS,2,No
PAY0016388,INV0016388,2025-01-04,103704.3,Bank Transfer,0,No
PAY0016389,INV0016389,2025-05-05,151718.5,RTGS,0,No
PAY0016390,INV0016390,2026-01-29,290154.92,Cheque,11,No
PAY0016391,INV0016391,2025-11-10,347721.22,NEFT,0,No
PAY0016392,INV0016392,2026-02-22,89794.46,Bank Transfer,0,No
PAY0016393,INV0016393,2025-02-18,116175.72,UPI,8,No
PAY0016394,INV0016394,2024-03-26,157820.28,RTGS,0,No
PAY0016395,INV0016395,2026-01-11,196296.54,NEFT,0,No
PAY0016396,INV0016396,2024-12-18,98745.94,UPI,0,No
PAY0016397,INV0016397,2024-02-16,88424.48,RTGS,0,No
PAY0016398,INV0016398,2024-04-07,260391.78,NEFT,0,No
PAY0016399,INV0016399,,0,,362,No
PAY0016400,INV0016400,2025-08-09,200131.54,NEFT,0,No
PAY0016401,INV0016401,2024-04-21,167930.52,Cheque,0,No
PAY0016402,INV0016402,2026-03-18,238212.5,UPI,20,No
PAY0016403,INV0016403,2025-09-22,292833.52,NEFT,0,No
PAY0016404,INV0016404,2025-12-10,228491.66,RTGS,13,No
PAY0016405,INV0016405,2025-09-19,261000.66,RTGS,0,No
PAY0016406,INV0016406,2026-02-17,26682.16,Bank Transfer,6,No
PAY0016407,INV0016407,2025-06-07,138303.08,Cheque,0,No
PAY0016408,INV0016408,2024-06-28,203357.66,Cheque,0,No
PAY0016409,INV0016409,,0,,392,No
PAY0016410,INV0016410,2024-07-24,44355.02,Cheque,0,No
PAY0016411,INV0016411,2025-07-28,155452.02,Bank Transfer,0,No
PAY0016412,INV0016412,2025-08-07,279405.12,Bank Transfer,0,No
PAY0016413,INV0016413,2024-11-25,34249.5,NEFT,56,No
PAY0016414,INV0016414,2025-04-25,287452.72,Cheque,0,No
PAY0016415,INV0016415,2025-06-16,306909.74,NEFT,0,No
PAY0016416,INV0016416,2026-02-12,82932.76,RTGS,12,No
PAY0016417,INV0016417,2024-10-25,335223.84,RTGS,0,No
PAY0016418,INV0016418,2026-04-04,46083.72,NEFT,0,No
PAY0016419,INV0016419,2025-01-04,139136.16,Bank Transfer,4,No
PAY0016420,INV0016420,,0,,570,No
PAY0016421,INV0016421,2025-07-15,240938.3,RTGS,0,No
PAY0016422,INV0016422,2026-02-13,318231.84,NEFT,0,No
PAY0016423,INV0016423,2026-03-14,260623.06,RTGS,0,No
PAY0016424,INV0016424,2024-12-04,277681.14,Bank Transfer,0,No
PAY0016425,INV0016425,2025-12-18,172330.74,NEFT,0,No
PAY0016426,INV0016426,2026-06-08,262053.22,UPI,0,No
PAY0016427,INV0016427,2025-05-30,248202.38,RTGS,2,No
PAY0016428,INV0016428,2024-09-04,171072.86,Bank Transfer,0,No
PAY0016429,INV0016429,2024-08-09,94500.3,Cheque,50,No
PAY0016430,INV0016430,,0,,664,No
PAY0016431,INV0016431,2024-03-11,348465.8,UPI,0,No
PAY0016432,INV0016432,2026-04-05,235694.38,Bank Transfer,0,No
PAY0016433,INV0016433,2025-12-17,111244.5,RTGS,0,No
PAY0016434,INV0016434,2025-04-11,333712.26,UPI,0,No
PAY0016435,INV0016435,,0,,809,No
PAY0016436,INV0016436,2026-04-12,258651.28,Bank Transfer,1,No
PAY0016437,INV0016437,2025-03-16,217279.3,Cheque,0,No
PAY0016438,INV0016438,2024-12-20,129841.3,UPI,0,No
PAY0016439,INV0016439,2025-04-05,85868.6,UPI,0,No
PAY0016440,INV0016440,2024-11-13,195444.58,Bank Transfer,0,No
PAY0016441,INV0016441,2026-04-04,61683.32,UPI,0,No
PAY0016442,INV0016442,2026-04-23,224153.98,RTGS,0,No
PAY0016443,INV0016443,2025-04-22,190455.54,RTGS,0,No
PAY0016444,INV0016444,2024-07-07,48794.18,RTGS,0,No
PAY0016445,INV0016445,2025-01-20,124628.06,Cheque,0,No
PAY0016446,INV0016446,2025-06-10,86156.52,Bank Transfer,0,No
PAY0016447,INV0016447,2025-08-20,253792.04,Bank Transfer,0,No
PAY0016448,INV0016448,2025-05-10,244291.86,RTGS,0,No
PAY0016449,INV0016449,2024-06-25,279393.32,Cheque,12,No
PAY0016450,INV0016450,2025-07-17,72500.38,Bank Transfer,0,No
PAY0016451,INV0016451,2025-06-22,101417.46,NEFT,21,No
PAY0016452,INV0016452,2026-05-02,155606.6,Bank Transfer,0,No
